1	976
2	1078
3	2424
4	5547
5	5207
6	1138
7	5207
8	11
9	11
10	1080
11	3588
12	2464
13	2464
14	1161
15	1080
16	3588
17	2384
18	2384
19	1161
20	1080
21	3588
22	2455
23	2532
24	3588
25	80
26	846
27	2455
28	1161
29	1080
30	3588
31	5329
32	2532
33	3588
34	2196
35	1537
36	3588
37	2283
38	5329
39	1161
40	1080
41	3588
42	2074
43	2074
44	1161
45	1080
46	3588
47	689
48	689
49	1161
50	1080
51	3588
52	284
53	284
54	1161
55	1080
56	3588
57	3476
58	3476
59	1161
60	1080
61	3588
62	4533
63	4533
64	1161
65	1080
66	3588
67	1003
68	1537
69	3588
70	4477
71	1003
72	1161
73	1080
74	3588
75	5601
76	1537
77	3588
78	4503
79	5601
80	1161
81	1080
82	3588
83	2421
84	2421
85	1161
86	1080
87	3588
88	1138
89	3588
90	935
91	1138
92	1161
93	1080
94	3588
95	4672
96	1537
97	3588
98	3588
99	3774
100	4672
101	1161
102	1080
103	3588
104	4497
105	4497
106	1161
107	1080
108	3588
109	7
110	7
111	1161
112	1080
113	3588
114	760
115	760
116	1161
117	1080
118	3588
119	2498
120	2498
121	1161
122	1080
123	3588
124	2496
125	2496
126	1161
127	1080
128	3588
129	3604
130	3604
131	1161
132	1080
133	3588
134	2488
135	2488
136	1161
137	1080
138	3588
139	881
140	881
141	1161
142	1080
143	3588
144	1478
145	1478
146	1161
147	1080
148	3588
149	3128
150	3128
151	1161
152	1080
153	3588
154	301
155	301
156	1161
157	1080
158	3588
159	2502
160	2502
161	1161
162	1080
163	3588
164	2423
165	2532
166	3588
167	80
168	846
169	1909
170	3588
171	3350
172	897
173	3326
174	1161
175	3588
176	3350
177	897
178	2423
179	1080
180	3588
181	4528
182	4528
183	1161
184	1080
185	3588
186	2216
187	2216
188	1161
189	1080
190	3588
191	10
192	10
193	1161
194	1080
195	3588
196	1662
197	1662
198	1161
199	1080
200	3588
201	107
202	107
203	1161
204	1080
205	3588
206	4524
207	4524
208	1161
209	1080
210	3588
211	885
212	885
213	1161
214	1080
215	3588
216	1664
217	1664
218	1161
219	1080
220	3588
221	1648
222	1648
223	1161
224	1080
225	3588
226	3157
227	3157
228	1161
229	1080
230	3588
231	2384
232	2384
233	1161
234	1080
235	3588
236	2501
237	3588
238	435
239	3137
240	1537
241	3739
242	1080
243	2424
244	3588
245	3004
246	5547
247	3956
248	3767
249	3588
250	1074
251	575
252	11
253	2193
254	1138
255	1074
256	1180
257	2532
258	575
259	1138
260	2193
261	3588
262	3350
263	897
264	1074
265	1180
266	2532
267	575
268	3588
269	3350
270	897
271	2193
272	3588
273	5547
274	1074
275	1180
276	3588
277	1161
278	2424
279	5547
280	3588
281	1078
282	3779
283	1510
284	3423
285	3588
286	3384
287	846
288	3137
289	3588
290	2501
291	4250
292	2228
293	4905
294	846
295	2147
296	1722
297	1064
298	2192
299	1537
300	4151
301	40
302	2501
303	1161
304	3588
305	435
306	846
307	1342
308	1510
309	2532
310	3361
311	2309
312	846
313	1165
314	1014
315	2977
316	630
317	846
318	3778
319	1161
320	846
321	1760
322	2400
323	32
324	2962
325	2596
326	3677
327	5316
328	846
329	3004
330	2501
331	5207
332	1138
333	3361
334	5399
335	3880
336	3137
337	3588
338	1135
339	4771
340	3588
341	1063
342	1722
343	846
344	1080
345	1537
346	4151
347	1510
348	40
349	5088
350	1161
351	5207
352	2532
353	2564
354	3588
355	3686
356	846
357	2424
358	846
359	1063
360	4982
361	3588
362	2992
363	846
364	575
365	3588
366	182
367	846
368	3778
369	1161
370	3650
371	1096
372	2443
373	4137
374	3588
375	3004
376	5259
377	2962
378	1223
379	3588
380	4396
381	3004
382	2400
383	3588
384	3933
385	1722
386	1064
387	2192
388	2532
389	5088
390	5207
391	2532
392	2564
393	3588
394	3686
395	846
396	1694
397	3739
398	1510
399	3177
400	3326
401	1473
402	3588
403	2316
404	1453
405	1161
406	3588
407	2501
408	575
409	3588
410	5258
411	4160
412	5613
413	4367
414	846
415	3588
416	32
417	2962
418	2532
419	3880
420	3588
421	1135
422	846
423	2532
424	3756
425	1097
426	846
427	2193
428	3739
429	5088
430	5207
431	2532
432	2564
433	3588
434	3686
435	846
436	2424
437	3588
438	1161
439	2424
440	1080
441	1722
442	965
443	3588
444	2449
445	1722
446	2250
447	2264
448	3588
449	935
450	2400
451	3097
452	575
453	395
454	3854
455	1519
456	2414
457	3004
458	4226
459	1510
460	3588
461	5088
462	935
463	3588
464	2453
465	3708
466	1063
467	846
468	3588
469	792
470	1722
471	3588
472	395
473	2532
474	2064
475	4352
476	846
477	191
478	1161
479	3588
480	935
481	2264
482	5015
483	2532
484	3956
485	2414
486	3326
487	846
488	2532
489	4863
490	3956
491	3588
492	749
493	2532
494	1122
495	3588
496	2992
497	4441
498	3844
499	846
500	4226
501	3588
502	5547
503	1080
504	3588
505	1161
506	3004
507	846
508	1722
509	965
510	3588
511	2449
512	3779
513	1063
514	1125
515	1223
516	3588
517	4396
518	2532
519	4771
520	965
521	1093
522	2455
523	3760
524	1646
525	1510
526	1722
527	3588
528	2232
529	2455
530	1537
531	4771
532	1063
533	1831
534	2233
535	3748
536	4165
537	3588
538	2992
539	1473
540	3588
541	2474
542	5119
543	2264
544	2977
545	2564
546	3588
547	3097
548	198
549	3844
550	846
551	3588
552	5550
553	3588
554	5316
555	792
556	2532
557	3992
558	846
559	1519
560	965
561	3004
562	4198
563	1833
564	199
565	4012
566	3588
567	3813
568	1875
569	1161
570	2147
571	518
572	1473
573	3704
574	2504
575	2064
576	4352
577	846
578	3588
579	1161
580	191
581	3588
582	935
583	4198
584	2532
585	2400
586	3588
587	792
588	3739
589	3708
590	1722
591	3588
592	395
593	4254
594	846
595	2193
596	2064
597	2476
598	1883
599	3757
600	1510
601	3588
602	3813
603	3708
604	1161
605	3588
606	792
607	5463
608	5479
609	3173
610	4970
611	2532
612	2064
613	1519
614	3588
615	3614
616	3708
617	3588
618	3813
619	3326
620	3137
621	3588
622	3384
623	846
624	2532
625	4098
626	4352
627	846
628	2532
629	455
630	3588
631	2344
632	846
633	4374
634	846
635	1435
636	5557
637	2532
638	3030
639	2532
640	4666
641	2532
642	5537
643	2596
644	3677
645	3361
646	344
647	4314
648	2264
649	1223
650	243
651	3598
652	402
653	1519
654	3588
655	5561
656	846
657	402
658	1161
659	846
660	2400
661	32
662	2962
663	5316
664	2596
665	3677
666	3588
667	2501
668	3004
669	1453
670	3880
671	3588
672	3813
673	2532
674	3588
675	3384
676	846
677	2532
678	5343
679	1519
680	125
681	2532
682	1510
683	1563
684	2193
685	302
686	3004
687	4771
688	3195
689	1063
690	2264
691	2212
692	3588
693	3813
694	3588
695	622
696	846
697	3588
698	1161
699	1453
700	3880
701	3588
702	3813
703	2532
704	3588
705	3384
706	846
707	3571
708	2532
709	402
710	1519
711	125
712	2532
713	1510
714	1563
715	2193
716	3588
717	5054
718	2264
719	2443
720	4137
721	3588
722	3004
723	5259
724	2962
725	1223
726	3588
727	4396
728	3004
729	1537
730	125
731	2564
732	3588
733	5207
734	1473
735	5119
736	2264
737	3708
738	3754
739	1702
740	5259
741	3588
742	3097
743	2373
744	3029
745	2532
746	649
747	337
748	3956
749	3588
750	3816
751	3588
752	1722
753	965
754	2532
755	1722
756	3956
757	3588
758	3725
759	846
760	575
761	1332
762	2532
763	2736
764	2596
765	3588
766	5550
767	3739
768	198
769	3844
770	3588
771	3097
772	5119
773	4137
774	3588
775	3004
776	1223
777	2408
778	3588
779	4396
780	3004
781	5456
782	1722
783	4471
784	191
785	2805
786	2532
787	3602
788	4183
789	4478
790	2799
791	3588
792	5043
793	846
794	2532
795	3756
796	2309
797	3870
798	3754
799	3756
800	1510
801	5053
802	1161
803	3588
804	2264
805	2400
806	32
807	2962
808	5316
809	2596
810	3677
811	3588
812	2501
813	1722
814	125
815	3004
816	1453
817	3880
818	3588
819	3813
820	2532
821	3588
822	3384
823	846
824	2532
825	4198
826	1519
827	1093
828	2474
829	2348
830	1063
831	3588
832	2212
833	3588
834	5590
835	3588
836	3813
837	3588
838	1161
839	1453
840	3880
841	3588
842	3813
843	2532
844	3588
845	3384
846	846
847	2532
848	1525
849	1519
850	1093
851	2474
852	191
853	1161
854	3754
855	745
856	936
857	3588
858	2449
859	473
860	3588
861	3962
862	846
863	2264
864	5399
865	1563
866	565
867	5537
868	1161
869	2596
870	3677
871	402
872	1519
873	3588
874	3313
875	3588
876	1056
877	2532
878	2064
879	2730
880	1519
881	4172
882	3004
883	3478
884	3704
885	4137
886	3588
887	3004
888	1223
889	3588
890	4396
891	3754
892	3480
893	2564
894	1722
895	1161
896	3588
897	2250
898	1565
899	3854
900	2491
901	3588
902	910
903	2784
904	1722
905	3588
906	2048
907	3588
908	2449
909	2532
910	3004
911	3340
912	1448
913	1063
914	3588
915	932
916	3588
917	3772
918	3778
919	1063
920	1510
921	3588
922	3004
923	1223
924	2268
925	3588
926	4396
927	3004
928	5456
929	994
930	1722
931	3588
932	2048
933	2090
934	3588
935	3598
936	2962
937	2117
938	4160
939	3588
940	5147
941	846
942	846
943	1161
944	3588
945	2491
946	2192
947	3588
948	1742
949	846
950	575
951	2359
952	2574
953	2532
954	2223
955	1193
956	4012
957	3588
958	3751
959	846
960	3588
961	1161
962	5160
963	1510
964	846
965	200
966	2532
967	3192
968	66
969	5119
970	1607
971	4314
972	846
973	2414
974	2532
975	3956
976	3588
977	2449
978	2532
979	3956
980	3588
981	4066
982	3588
983	2446
984	2532
985	907
986	1722
987	3588
988	2446
989	4215
990	5259
991	846
992	1843
993	3588
994	182
995	846
996	3708
997	1161
998	4183
999	3588
1000	5330
1001	2532
1002	4523
1003	2064
1004	1909
1005	3588
1006	908
1007	846
1008	3004
1009	846
1010	1081
1011	2191
1012	5101
1013	5263
1014	4771
1015	5343
1016	575
1017	3588
1018	3195
1019	3709
1020	4160
1021	3767
1022	2590
1023	514
1024	3588
1025	3341
1026	2532
1027	3361
1028	1380
1029	3004
1030	1722
1031	1438
1032	3962
1033	2192
1034	3588
1035	11
1036	3004
1037	1063
1038	4771
1039	3754
1040	1410
1041	3588
1042	2316
1043	1537
1044	3588
1045	3037
1046	3778
1047	1453
1048	5043
1049	3588
1050	11
1051	2235
1052	1161
1053	3588
1054	513
1055	4314
1056	3588
1057	4491
1058	3588
1059	1186
1060	2749
1061	3956
1062	3767
1063	1186
1064	3361
1065	4160
1066	2590
1067	2570
1068	1581
1069	2532
1070	1519
1071	4442
1072	906
1073	1473
1074	3303
1075	4771
1076	907
1077	1722
1078	5204
1079	1519
1080	3341
1081	3588
1082	1161
1083	3694
1084	1473
1085	2064
1086	2478
1087	1473
1088	1510
1089	3739
1090	3756
1091	1510
1092	2425
1093	3588
1094	5266
1095	941
1096	846
1097	4771
1098	907
1099	1722
1100	4151
1101	40
1102	2532
1103	4442
1104	3739
1105	3588
1106	4425
1107	1722
1108	3588
1109	5495
1110	846
1111	2532
1112	1245
1113	3588
1114	257
1115	846
1116	2532
1117	4863
1118	3588
1119	4621
1120	846
1121	1519
1122	3588
1123	596
1124	3588
1125	1161
1126	892
1127	2618
1128	4442
1129	762
1130	5119
1131	3854
1132	3588
1133	2424
1134	575
1135	3588
1136	1056
1137	1909
1138	3588
1139	2446
1140	4314
1141	3588
1142	2491
1143	3588
1144	907
1145	5259
1146	846
1147	3588
1148	1161
1149	2491
1150	1254
1151	846
1152	3004
1153	1473
1154	5532
1155	2192
1156	5259
1157	4771
1158	907
1159	2532
1160	4771
1161	2064
1162	4314
1163	1473
1164	611
1165	1161
1166	3588
1167	2424
1168	3004
1169	4314
1170	846
1171	863
1172	737
1173	3779
1174	1063
1175	4241
1176	1510
1177	1473
1178	4137
1179	3956
1180	1343
1181	5119
1182	863
1183	846
1184	907
1185	1161
1186	3588
1187	2424
1188	2117
1189	305
1190	575
1191	3588
1192	5204
1193	2532
1194	2400
1195	455
1196	3588
1197	3772
1198	2532
1199	3708
1200	4151
1201	2316
1202	2597
1203	5616
1204	4058
1205	2064
1206	1909
1207	846
1208	2532
1209	2400
1210	5456
1211	1537
1212	3588
1213	3772
1214	3004
1215	3778
1216	1510
1217	3588
1218	5207
1219	1473
1220	3588
1221	27
1222	1722
1223	3739
1224	2106
1225	5119
1226	3588
1227	2424
1228	321
1229	1519
1230	3588
1231	2048
1232	5259
1233	3588
1234	4151
1235	3985
1236	5259
1237	3588
1238	1228
1239	2532
1240	3522
1241	2250
1242	5062
1243	2532
1244	3571
1245	5062
1246	5306
1247	3983
1248	2532
1249	4334
1250	3588
1251	3985
1252	3004
1253	846
1254	1487
1255	5207
1256	1510
1257	3588
1258	2316
1259	3004
1260	2443
1261	3588
1262	3037
1263	3778
1264	740
1265	1096
1266	3588
1267	1161
1268	611
1269	3004
1270	1125
1271	3756
1272	1909
1273	740
1274	3441
1275	2198
1276	3588
1277	444
1278	235
1279	1909
1280	3956
1281	4487
1282	1607
1283	1223
1284	4750
1285	2316
1286	5119
1287	3880
1288	846
1289	3588
1290	1228
1291	1519
1292	3588
1293	40
1294	4172
1295	2532
1296	2476
1297	846
1298	1909
1299	3588
1300	4419
1301	3588
1302	2413
1303	2532
1304	3004
1305	846
1306	1487
1307	5207
1308	1510
1309	3588
1310	2316
1311	906
1312	4572
1313	2736
1314	1125
1315	1063
1316	3754
1317	3588
1318	32
